incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc001377,Theft/Larceny,Central,Lakewood,FL,5630 Main St,44.300704,-116.096334,2019-06-02 11:45:55,Off0129,Joseph,Scott,6431.0,Sus00062,Jennifer,Thomas,44.0,Unknown,White,Vic00200,Charles,Harris,-41.0,Female,208-549-2551,Gun,Critical,Pending,Warning,0.0,0,True,Incident At 5630 Main St. Officer Responded At Scene.
Inc003758,Robbery,Midtown,Hillcrest,FL,8729 Lincoln St,43.853131,-84.642927,2020-09-14 07:42:13,Off0032,Emily,Allen,3325.0,Sus00592,Emily,Lee,46.0,Unknown,Black,Vic00938,Susan,Jones,49.0,Unknown,Unknown,Firearm,Low,Under Investigation,Case Dismissed,2.0,49569.03,True,Incident At 8729 Lincoln St. Officer Responded At Scene.
Inc000747,Fraud,Midtown,Hillcrest,NY,8891 Lincoln St,33.174228,-75.968263,2022-07-28 00:24:06,Off0112,Ashley,Wilson,2118.0,Sus00476,Carol,Jones,35.0,Unknown,Black,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Hands/Feet,Critical,Resolved,Arres Made,0.0,38745.67,True,
Inc000633,Theft/Larceny,Midtown,Springfield,PA,4347 Sunset Blvd,28.579524,-89.363387,2024-12-11 23:50:36,Off0088,Jennifer,Anderson,8553.0,Sus00223,Joseph,Allen,31.0,Male,Hispanic,Vic00561,William,Smith,66.0,Male,913-815-5466,Unknown,Medium,Closed,Warning,3.0,0,True,Incident At 4347 Sunset Blvd. Officer Responded At Scene.
Inc002611,Fraud,Northwest,Riverside,NC,8978 Main St,37.484997,-106.07297,2018-12-05 06:31:56,Off0092,Susan,Miller,8302.0,Sus00703,Mary,Hill,55.0,Male,Black,Vic00676,Karen,Hill,37.0,Female,318-308-7709,Knife,High,Open,Unknown,5.0,29067.43,False,
Inc000226,Fraud,Midtown,Centerville,FL,4433 Main St,27.393408,-96.176971,2019-12-01 19:29:14,Off0090,Jessica,Harris,5971.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,Medium,Resolved,No Arrest,5.0,-34179.75,True,Incident At 4433 Main St. Officer Responded At Scene.
Inc000045,Burglary,West,Riverside,CA,6869 Lincoln St,42.61923,-76.044656,2018-02-18 14:38:06,Off0062,Michael,Williams,2653.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00613,Michelle,Johnson,41.0,Unknown,245-511-8191,Blunt Object,Medium,Pending,Arrest Made,1.0,25194.79,True,Incident At 6869 Lincoln St. Officer Responded At Scene.
Inc001663,Robbery,South,Hillcrest,IL,8633 Maple Dr,31.809055,-98.300922,2018-11-30 01:44:16,Off0085,Anthony,Harris,9574.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00863,Robert,Jackson,84.0,Male,851-343-7636,Knife,High,Pending,Arrest Made,0.0,21951.39,False,Incident At 8633 Maple Dr. Officer Responded At Scene.
Inc000446,Trespassing,West,Fairview,FL,1466 Maple Dr,130.1428,-115.997116,17-06-2021,Off0077,Anthony,Jones,7363.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,Medium,Open,Unknown,4.0,-38342.19,True,Incident At 1466 Maple Dr. Officer Responded At Scene.
Inc000983,Burglary,Northwest,Hillcrest,IL,1587 River Rd,172.417,92.466,18-03-2018,Off0148,Joseph,Anderson,9012.0,Sus00722,Donna,Torres,37.0,Female,Black,Vic00409,James,Harris,60.0,Female,519-372-1786,Hands,Critical,Investgation,Arres Made,2.0,0,True,Incident At 1587 River Rd. Officer Responded At Scene.
Inc003335,Trespassing,South,Lakewood,NC,3580 Elm Blvd,47.809104,-115.47668,2018-01-21 18:07:49,Off0021,Nancy,Hall,2102.0,Sus00462,Sarah,Scott,55.0,Male,White,Vic00336,Patricia,Scott,32.0,Unknown,819-849-3090,Blunt Object,High,Open,Warning Issued,2.0,12336.94,True,Incident At 3580 Elm Blvd. Officer Responded At Scene.
Inc004950,Burglary,Northwest,Lakewood,PA,4661 River Rd,33.366734,-103.211767,2022-11-02 15:25:07,Off0146,Nancy,Thompson,Unknown,Sus00036,James,Lee,74.0,Female,Asian,Vic00815,Thomas,Smith,59.0,Unknown,350-863-6673,Firearm,Medium,Pending,Warning Issued,4.0,36204.65,False,Incident At 4661 River Rd. Officer Responded At Scene.
Inc001239,Homicide,South,Oakdale,FL,7540 River Rd,28.458479,-79.704561,2020-01-31 05:13:20,Off0148,Jessica,Hall,1819.0,Sus00772,Mary,Johnson,44.0,Unknown,Asian,Vic00971,Michael,Allen,37.0,Unknown,989-943-2248,Unarmed,Medium,Closed,Case Dismissed,5.0,31364.35,True,Incident At 7540 River Rd. Officer Responded At Scene.
Inc002594,Cyber Crime,Southwest,Centerville,GA,5525 Lincoln St,34.950985,-88.423401,2023-12-21 00:51:23,Off0145,Mary,Thomas,8438.0,Sus00430,Sarah,Johnson,46.0,Unknown,Hispanic,Vic00408,Mary,Thomas,70.0,Other,765-344-4562,Blunt Object,High,Closed,Arrest Made,0.0,39712.84,False,Incident At 5525 Lincoln St. Officer Responded At Scene.
Inc003993,Assault,Central,Hillcrest,FL,5667 Washington Ave,25.984726,-82.549,2021-05-30 11:24:19,Off0106,Karen,Thomas,9363.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Unarmed,High,Closed,Unknown,0.0,-27296.87,True,Incident At 5667 Washington Ave. Officer Responded At Scene.
Inc000862,Domestic Violence,West,Springfield,NY,2561 Park Rd,27.797714,-98.154537,2022-01-05 20:41:53,Off0015,Jennifer,Anderson,6034.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00523,Barbara,Wilson,58.0,Unknown,629-389-6987,Firearm,Low,Unknown,Unknown,0.0,47073.7,True,Incident At 2561 Park Rd. Officer Responded At Scene.
Inc003753,Homicide,Midtown,Fairview,GA,3444 Sunset Blvd,36.523594,-75.901382,2020-01-04 00:43:41,Off0149,John,Jackson,2058.0,Sus00038,Nancy,Wright,67.0,Male,Hispanic,Vic00692,Mark,Martin,235.0,Unknown,953-335-8371,Unknown,Critical,Resolved,Unknown,3.0,3435.69,False,Incident At 3444 Sunset Blvd. Officer Responded At Scene.
Inc001267,Arson,Central,Riverside,IL,6497 Main St,42.415713,-70.817716,10/02/2022 06:11,Off0038,William,Allen,8273.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00759,Daniel,Hill,199.0,Male,518-419-5671,Hands/Feet,Unknown,Closed,Arrest Made,3.0,21462.19,True,
Inc001800,Drug Offense,Southeast,Fairview,NY,7198 Park Rd,41.395709,-81.617208,2020-01-11 08:12:10,Off0084,James,Torres,3988.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00489,Ashley,Jones,35.0,Unknown,760-900-3157,Unknown,Medium,Closed,Unknown,3.0,29853.22,False,Incident At 7198 Park Rd. Officer Responded At Scene.
Inc000630,Kidnapping,North,Oakdale,IL,4642 River Rd,37.821517,-103.65954,2023-09-17 08:03:05,Off0002,Carol,Wilson,7078.0,Sus00379,David,Young,36.0,Male,Hispanic,Vic00993,Daniel,Taylor,49.0,Male,711-610-8983,Gun,Critical,Investgation,Case Dismissed,1.0,32308.3,False,Incident At 4642 River Rd. Officer Responded At Scene.
Inc000905,Burglary,South,Centerville,CA,8709 Maple Dr,175.8094,-77.782636,2019-05-29 22:57:18,Off0109,Thomas,Garcia,4846.0,Sus00632,Susan,Wright,38.0,Female,Asian,Vic00711,Karen,Torres,33.0,Female,446-635-1068,Hands/Feet,Medium,Closed,Unknown,2.0,23864.4,False,Incident At 8709 Maple Dr. Officer Responded At Scene.
Inc003771,Fraud,Southeast,Maplewood,FL,1980 Sunset Blvd,28.330473,-111.72248,02/05/2022 03:55,Off0041,Barbara,Harris,4476.0,Sus00234,Matthew,Walker,25.0,Male,Hispanic,Vic00173,Carol,Anderson,76.0,Female,Unknown,Hands,Low,Closed,Dismissed,0.0,22307.71,False,Incident At 1980 Sunset Blvd. Officer Responded At Scene.
Inc003695,Homicide,Southwest,Riverside,NC,8393 Park Rd,41.211968,-107.468742,2019-01-27 19:44:51,Off0006,James,Young,5042.0,Sus00093,Donna,Anderson,57.0,Female,Black,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Rifle,Critical,Unknown,Arres Made,0.0,9444.62,True,Incident At 8393 Park Rd. Officer Responded At Scene.
Inc002530,Homicide,Northeast,Riverside,IL,4038 Lincoln St,33.5364,-84.496531,2019-01-19 07:29:06,Off0114,Daniel,Green,5813.0,Sus00442,Sarah,Jones,54.0,Male,Unknown,Vic00679,Mark,Garcia,17.0,Unknown,283-514-6965,Firearm,High,Open,No Arrest,5.0,37054.34,True,Incident At 4038 Lincoln St. Officer Responded At Scene.
Inc003373,Homicide,West,Oakdale,TX,9719 Elm Blvd,32.772485,-88.955754,2019-02-22 10:38:06,Off0117,Mary,Hall,7722.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00126,Carol,White,15.0,Male,597-790-4828,Unarmed,Critical,Closed,Warning,3.0,20249.88,True,Incident At 9719 Elm Blvd. Officer Responded At Scene.
Inc001288,Burglary,Northwest,Springfield,TX,8048 Park Rd,36.67239,-105.189198,02/05/2021 12:38,Off0094,Susan,Johnson,6662.0,Sus00098,John,Nguyen,46.0,Male,Unknown,Vic00948,Michelle,Williams,48.0,Other,595-910-7869,Unknown,Low,Open,Case Dismissed,3.0,24723.78,True,Incident At 8048 Park Rd. Officer Responded At Scene.
Inc000954,Cyber Crime,North,Hillcrest,CA,8813 Lincoln St,41.873364,-113.338134,2023-05-28 12:56:39,Off0012,Michelle,Thomas,5283.0,Sus00100,Matthew,Thomas,35.0,Female,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Blunt Object,Critical,Open,Unknown,2.0,6337.4,True,Incident At 8813 Lincoln St. Officer Responded At Scene.
Inc003344,Fraud,East,Fairview,PA,8314 Elm Blvd,36.311769,-116.281121,2024-10-24 07:05:27,Off0023,Daniel,Brown,2065.0,Sus00470,Linda,Williams,27.0,Male,Unknown,Vic00032,Michelle,White,12.0,Unknown,210-197-8247,Firearm,Medium,Open,Arrest Made,2.0,19178.34,Unknown,Incident At 8314 Elm Blvd. Officer Responded At Scene.
Inc003366,Theft/Larceny,North,Springfield,PA,5510 River Rd,37.926726,-90.323392,2023-05-09 07:26:48,Off0081,Richard,Williams,6074.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00228,Daniel,Lee,25.0,Other,774-542-1704,Unarmed,Low,Pendng,Warning,2.0,29069.0,False,Incident At 5510 River Rd. Officer Responded At Scene.
Inc003938,Domestic Violence,North,Oakdale,IL,8764 Oak Ave,41.600759,85.7005,2018-05-15 00:38:05,Off0148,William,Miller,7232.0,Sus00178,Matthew,Nguyen,52.0,Female,Asian,Vic00594,Thomas,Thompson,40.0,Unknown,Unknown,Pistol,High,Investgation,No Arrest,4.0,43606.67,Unknown,Incident At 8764 Oak Ave. Officer Responded At Scene.
Inc004673,Theft/Larceny,Central,Lakewood,AZ,6524 River Rd,31.150247,-96.009622,08/05/2023 10:43,Off0149,Matthew,Lee,1483.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00734,Jessica,Thomas,30.0,Unknown,954-405-3364,Unarmed,Critical,Unknown,Dismissed,1.0,35925.36,True,
Inc004620,Burglary,East,Hillcrest,AZ,1432 River Rd,35.186961,-74.581207,2023-03-26 13:16:44,Off0105,Ashley,Scott,2554.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00721,Anthony,Hall,30.0,Female,Unknown,Bat,Critical,Open,Warning,5.0,46161.55,True,
Inc004721,Burglary,West,Riverside,NY,3888 Park Rd,31.872938,-70.567058,2020-04-07 20:46:09,Off0144,Emily,Flores,3228.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00491,Carol,Wilson,81.0,Unknown,328-338-1329,Blunt Object,Medium,Unknown,Arres Made,2.0,44184.19.0,Unknown,
Inc003918,Sexual Assault,Southeast,Springfield,AZ,4797 Washington Ave,28.604927,-93.782306,2020-05-05 02:22:26,Off0115,Joseph,Harris,9913.0,Sus00142,Nancy,Jackson,36.0,Male,Asian,Vic00161,Richard,Johnson,85.0,Unknown,826-461-1979,Knife,Medium,Open,No Arrest,0.0,21423.15,True,Incident At 4797 Washington Ave. Officer Responded At Scene.
Inc001549,Sexual Assault,Central,Centerville,PA,8456 Maple Dr,42.441762,-107.971701,2024-06-07 20:15:26,Off0039,David,Torres,6567.0,Sus00591,William,Thompson,71.0,Female,Black,Vic00582,Jessica,Thompson,17.0,Male,Unknown,Unknown,High,Open,No Arrest,2.0,10067.97,False,Incident At 8456 Maple Dr. Officer Responded At Scene.
Inc004483,Homicide,Central,Centerville,CA,8961 Sunset Blvd,30.069486,-100.538674,2023-03-13 04:45:18,Off0085,Charles,Green,6681.0,Sus00208,John,Scott,46.0,Unknown,Asian,Vic00747,Richard,Davis,158.0,Unknown,639-978-2949,Unknown,Critical,Pending,Unknown,5.0,13095.81,True,Incident At 8961 Sunset Blvd. Officer Responded At Scene.
Inc001538,Burglary,Southeast,Maplewood,IL,5089 Oak Ave,32.947376,-102.364971,2021-10-29 06:39:29,Off0074,Michael,Flores,8885.0,Sus00344,Michelle,Lee,46.0,Other,Other,Vic00963,Michael,Jones,78.0,Unknown,319-617-1231,Hands/Feet,High,Resolved,Unknown,2.0,17588.08,True,Incident At 5089 Oak Ave. Officer Responded At Scene.
Inc000241,Sexual Assault,Northeast,Maplewood,AZ,7584 Park Rd,46.532657,-73.791861,2024-02-16 08:48:12,Off0035,Jennifer,Martin,8763.0,Sus00011,Jennifer,Jones,45.0,Female,White,Vic00320,Michael,Allen,22.0,Female,669-438-2551,Knife,Critical,Closed,Arres Made,1.0,3338.6,Unknown,Incident At 7584 Park Rd. Officer Responded At Scene.
Inc002940,Drug Offense,North,Springfield,FL,4376 Cedar Lane,29.075092,-80.696499,2021-11-17 10:13:28,Off0150,David,Thompson,3506.0,Sus00346,James,Jones,57.0,Female,Other,Vic00400,Karen,Hall,40.0,Male,414-360-8551,Unknown,Medium,Closed,No Arrest,2.0,25055.61,False,Incident At 4376 Cedar Lane. Officer Responded At Scene.
Inc004068,Drug Offense,Midtown,Hillcrest,GA,3034 Oak Ave,27.23255,-88.769909,2018-06-05 18:22:26,Off0094,Jessica,Scott,6795.0,Sus00628,Carol,Taylor,74.0,Female,Asian,Vic00160,Michael,Torres,49.0,Female,851-700-8969,Blunt Object,Critical,Open,Arrest Made,1.0,5666.55,True,Incident At 3034 Oak Ave. Officer Responded At Scene.
Inc002564,DUI,West,Springfield,AZ,3564 Cedar Lane,45.434485,-114.554605,2020-12-15 05:51:54,Off0061,Jessica,Wilson,3302.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00469,Anthony,Davis,75.0,Unknown,633-531-8814,Hands,Low,Under Investigation,Case Dismissed,3.0,12276.12,True,
Inc001194,Burglary,Midtown,Riverside,AZ,6393 Cedar Lane,37.254599,-110.689752,2018-08-03 02:56:09,Off0074,Chris,Hall,6830.0,Sus00311,Ashley,Allen,-26.0,Unknown,Black,Vic00935,Susan,Thomas,52.0,Male,881-948-6323,Hands,Medium,Open,No Arrest,5.0,13564.42.0,True,Incident At 6393 Cedar Lane. Officer Responded At Scene.
Inc003593,Drug Offense,Southeast,Maplewood,PA,6916 Main St,30.081925,-97.608852,2018-07-12 18:49:01,Off0007,Richard,Torres,5956.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00525,Michael,Smith,72.0,Unknown,297-666-9542,Knife,Medium,Closed,Unknown,1.0,32164.02,False,
Inc001199,Cyber Crime,South,Hillcrest,OH,3323 Sunset Blvd,32.537027,-91.554469,2019-05-01 12:30:14,Off0124,John,Young,8602.0,Sus00405,Carol,Brown,39.0,Other,Other,Vic00140,Donna,Miller,37.0,Female,225-212-1793,Unarmed,Critical,Unknown,Arrest Made,0.0,21926.41,True,Incident At 3323 Sunset Blvd. Officer Responded At Scene.
Inc002605,Robbery,South,Fairview,PA,7464 Cedar Lane,34.259058,-108.527501,2023-02-21 11:15:06,Off0106,James,Williams,8835.0,Sus00762,Richard,Miller,18.0,Unknown,Unknown,Vic00244,Barbara,Torres,64.0,Female,929-220-1385,Unknown,Medium,Unknown,Warning,5.0,15464.84,True,Incident At 7464 Cedar Lane. Officer Responded At Scene.
Inc002583,Robbery,South,Hillcrest,TX,4917 Elm Blvd,43.836007,-103.077022,2020-06-12 05:47:37,Off0030,Mary,Anderson,3347.0,Sus00533,Joseph,Lee,284.0,Unknown,White,Vic00977,Jessica,Thompson,28.0,Unknown,335-739-1976,Gun,High,Resolved,Arres Made,2.0,10023.37,False,Incident At 4917 Elm Blvd. Officer Responded At Scene.
Inc004038,Cyber Crime,West,Fairview,NC,6468 Maple Dr,43.842654,-86.914371,07/05/2023 07:09,Off0084,Patricia,White,2798.0,Sus00713,Susan,Flores,61.0,Unknown,Hispanic,Vic00262,Patricia,Davis,28.0,Unknown,368-169-9166,Hands/Feet,Critical,Closed,Arrest Made,2.0,6015.62,True,Incident At 6468 Maple Dr. Officer Responded At Scene.
Inc004465,Vandalism,Southwest,Oakdale,GA,7949 Washington Ave,36.9671225,-74.417267,2021-04-24 21:47:35,Off0064,Anthony,Walker,5260.0,Sus00296,Chris,Miller,36.0,Unknown,Black,Vic00485,William,Anderson,49.0,Unknown,Unknown,Unknown,Critical,Closed,Warning Issued,3.0,0,False,Incident At 7949 Washington Ave. Officer Responded At Scene.
Inc000503,Domestic Violence,North,Springfield,OH,2263 Elm Blvd,31.631052,-117.030025,2020-06-17 17:59:20,Off0040,James,Thomas,7698.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00323,David,Wright,-85.0,Unknown,345-119-2563,Bat,High,Pending,Case Dismissed,2.0,25965.34,True,
Inc002224,Fraud,Central,Riverside,NY,1293 Washington Ave,31.324888,-87.24949,2018-04-24 05:42:40,Off0052,Robert,Martin,3410.0,Sus00128,Barbara,Torres,73.0,Other,Hispanic,Vic00497,John,Johnson,74.0,Female,635-652-5134,Unknown,Medium,Closed,No Arrest,4.0,10698.93,False,
Inc002540,Domestic Violence,Northwest,Riverside,NC,6433 Cedar Lane,40.852357,-87.196809,2022-06-02 10:15:32,Off0020,Jennifer,Smith,1950.0,Sus00001,Michael,Thompson,51.0,Male,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,High,Under Investigation,Warning,2.0,41063.81,False,Incident At 6433 Cedar Lane. Officer Responded At Scene.
Inc004581,DUI,Northwest,Fairview,OH,7369 Lincoln St,41.559858,-107.325773,2019-12-30 07:05:16,Off0019,Richard,Miller,4446.0,Sus00117,Donna,Brown,63.0,Unknown,Unknown,Vic00162,Robert,Green,35.0,Unknown,Unknown,Unknown,Critical,Open,Arrest Made,-2.0,30883.2.0,False,Incident At 7369 Lincoln St. Officer Responded At Scene.
Inc004530,Fraud,South,Springfield,OH,8268 Sunset Blvd,42.573962,-117.821504,2021-05-14 21:40:10,Off0082,Jessica,Thompson,9212.0,Sus00210,Donna,Flores,20.0,Unknown,Hispanic,Vic00720,Chris,Hill,-73.0,Unknown,218-563-6930,Hands,Medium,Resolved,Arrest Made,0.0,8474.15,False,Incident At 8268 Sunset Blvd. Officer Responded At Scene.
Inc000099,Cyber Crime,Southwest,Hillcrest,FL,6386 River Rd,30.073626,-117.881094,27-04-2023,Off0062,Thomas,Scott,5454.0,Sus00292,Karen,Torres,32.0,Unknown,Asian,Vic00874,Robert,Moore,24.0,Unknown,666-732-8418,Hands,Low,Resolved,Warning,1.0,16032.19,True,
Inc004585,Arson,North,Fairview,FL,3135 Maple Dr,35.916657,-83.445673,2019-02-11 00:22:02,Off0065,Patricia,Wright,6699.0,Sus00631,Karen,Hall,39.0,Unknown,Hispanic,Vic00051,John,Brown,64.0,Male,Unknown,Unarmed,High,Open,Case Dismissed,0.0,13998.01,True,Incident At 3135 Maple Dr. Officer Responded At Scene.
Inc000332,Kidnapping,Northeast,Lakewood,IL,3141 Main St,40.379281,-97.568733,2020-08-14 01:58:21,Off0106,Donna,Wilson,5761.0,Sus00526,Anthony,Martin,47.0,Male,Asian,Vic00749,Linda,Thompson,74.0,Female,382-950-5512,Pistol,Low,Under Investigation,Warning,4.0,41587.67,True,Incident At 3141 Main St. Officer Responded At Scene.
Inc002121,Kidnapping,Central,Centerville,TX,8425 Washington Ave,30.271537,-72.324843,2019-12-24 22:19:35,Off0027,Mary,Brown,2286.0,Sus00800,Jennifer,White,31.0,Male,White,Vic00677,Mary,Hall,87.0,Unknown,739-434-7453,Unknown,Low,Open,Warning Issued,0.0,18612.81,True,Incident At 8425 Washington Ave. Officer Responded At Scene.
Inc001294,Drug Offense,West,Springfield,NC,4477 Elm Blvd,25.437192,-70.885085,2021-12-19 10:06:20,Off0102,Daniel,Brown,1611.0,Sus00645,Charles,Thompson,65.0,Unknown,Black,Vic00338,Daniel,Williams,38.0,Female,307-669-9185,Firearm,High,Unknown,Dismissed,2.0,25966.08,False,Incident At 4477 Elm Blvd. Officer Responded At Scene.
Inc000773,Homicide,West,Fairview,TX,3305 Lincoln St,45.02718,-102.493965,2020-02-09 10:42:04,Off0086,Jennifer,Lee,5658.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00134,Emily,Garcia,12.0,Female,260-623-6802,Unknown,Low,Open,Case Dismissed,1.0,13173.07,True,
Inc004334,Fraud,Northwest,Riverside,OH,1057 River Rd,31.271361,-98.995698,2024-08-25 21:10:47,Off0040,Michelle,Brown,2517.0,Sus00297,William,Wilson,20.0,Unknown,Unknown,Vic00505,Daniel,Hill,81.0,Male,740-485-3461,Unknown,Critical,Unknown,Arres Made,1.0,16045.45,False,Incident At 1057 River Rd. Officer Responded At Scene.
Inc000361,Arson,Midtown,Riverside,NC,7309 Main St,26.540899,-79.227609,2020-03-31 13:44:47,Off0043,Mark,Jackson,3286.0,Sus00027,Mary,Martin,168.0,Unknown,Asian,Vic00865,John,Jackson,17.0,Unknown,362-776-1449,Hands,Medium,Pendng,Dismissed,0.0,0,Unknown,Incident At 7309 Main St. Officer Responded At Scene.
Inc004500,Homicide,West,Maplewood,OH,7735 Main St,40.583453,-99.561328,2018-05-17 12:25:34,Off0133,John,Hall,4684.0,Sus00039,Barbara,Hall,52.0,Female,Asian,Vic00653,Mary,Torres,33.0,Other,489-169-2049,Rifle,Critical,Closed,Arres Made,2.0,3581.3,Unknown,Incident At 7735 Main St. Officer Responded At Scene.
Inc004275,Theft/Larceny,Northwest,Centerville,GA,3742 Maple Dr,25.828716,-93.35143,17-10-2022,Off0018,Donna,Nguyen,7892.0,Sus00200,Ashley,Allen,60.0,Male,Asian,Vic00962,Charles,Wilson,80.0,Unknown,413-947-7082,Rifle,Low,Closed,Arrest Made,2.0,0,False,Incident At 3742 Maple Dr. Officer Responded At Scene.
Inc000813,Fraud,Midtown,Springfield,NY,3672 Oak Ave,41.651856,-108.494738,06-09-2021,Off0095,Jessica,Hall,6799.0,Sus00508,Michelle,Brown,46.0,Unknown,Black,Vic00363,Michelle,Green,75.0,Unknown,298-316-1371,Gun,Critical,Resolved,Arrest Made,0.0,15160.32,True,Incident At 3672 Oak Ave. Officer Responded At Scene.
Inc001102,Homicide,South,Springfield,NY,902 Elm Blvd,35.601824,-92.189935,2018-05-09 21:49:50,Off0143,Carol,Walker,9942.0,Sus00593,Karen,Thomas,54.0,Male,Unknown,Vic00194,Michelle,Martin,48.0,Male,461-264-4085,Hands/Feet,Low,Resolved,Unknown,2.0,8353.41.0,False,
Inc000625,Drug Offense,East,Riverside,NY,3301 River Rd,41.314358,-94.65644,2021-03-14 01:41:05,Off0016,James,Green,9421.0,Sus00201,Jessica,Hall,62.0,Female,Hispanic,Vic00688,Charles,Flores,76.0,Unknown,832-838-4723,Firearm,Unknown,Closed,Unknown,3.0,45125.19,False,Incident At 3301 River Rd. Officer Responded At Scene.
Inc004304,Vandalism,Northeast,Riverside,FL,4358 Sunset Blvd,45.281054,-71.001812,2019-08-10 19:34:32,Off0106,Charles,Moore,6455.0,Sus00686,Barbara,Flores,46.0,Female,Asian,Vic00493,Donna,Flores,78.0,Male,508-841-6762,Pistol,High,Pendng,Warning,0.0,49998.3,False,Incident At 4358 Sunset Blvd. Officer Responded At Scene.
Inc002795,Cyber Crime,Northeast,Centerville,GA,7306 Park Rd,44.620936,-119.060616,2019-12-13 02:36:54,Off0128,Thomas,Nguyen,8177.0,Sus00162,Daniel,Martin,71.0,Male,Asian,Vic00706,Karen,Wright,41.0,Unknown,350-171-8853,Unknown,High,Open,Warning Issued,4.0,14190.37,False,Incident At 7306 Park Rd. Officer Responded At Scene.
Inc000520,Vandalism,Southwest,Centerville,IL,4016 Sunset Blvd,25.295516,81.46,2023-03-26 13:09:22,Off0076,Matthew,Anderson,4208.0,Sus00694,Carol,Brown,73.0,Female,Unknown,Vic00463,Jessica,Jackson,64.0,Unknown,Unknown,Unarmed,Unknown,Investgation,No Arrest,0.0,0,False,
Inc004114,Trespassing,Central,Centerville,OH,7482 Elm Blvd,45.864145,-115.126084,2020-02-25 05:53:42,Off0036,Ashley,Scott,5766.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00608,Matthew,Wilson,26.0,Unknown,409-600-1910,Hands,Critical,Under Investigation,Unknown,3.0,27782.18,True,Incident At 7482 Elm Blvd. Officer Responded At Scene.
